,DHSID,DHSCC_hhm,DHSYEAR_hhm,DHSCLUST,URBAN_RURA,LATNUM,LONGNUM,ALT_GPS,ALT_DEM,DATUM,geometry,cluster_shch,total_count_shch,treat_src_yes,residence_urban_shchhh,residence_rural,alive_yes,fever_rec_only treated nets,cluster_hh,total_count_hh,net_use_yes,nets_sum,hh_size_mean,hh_size_sum,cluster,total_count,residence_urban_hhm,region_mode,net_owned_only treated (itn) nets,net_owned_did not sleep under a net,pop2020,arid_20,DLST_20,DTemp20,EVI20,FD_20,ITN_20,LST_20,MI_20,MP_20,Matemp20,Meantem20,Mintem20,NLST20,PET_20,Prec20,Rain20,U5pop20,UNpopc20,UNpop20,WD_20,GPS_Dataset,DHSCC_cov,DHSYEAR_cov,SurveyID,D.e,Elev,Global_Human_Footprint,Growing_Season_Length,Irrigation,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Nightligh
269,KE202000008074,KE,2020.0,8074.0,U,-0.403265,34.200939,9999.0,1164.0,WGS84,POINT (34.2009392 -0.403264628),8074,17,6,17,0,17,9,8074,30,25,45,3,111,8074,113,113,nyanza,73,34,13363.875,32.90509033,25.96249962,12.47352409,0.233979985,0.0,0.476859897,23.21749878,0.363461673,0.346060425,29.34049606,23.07847214,16.86697006,20.47249603,4.049609661,133.2527771,1752.996704,2312.299072,10429.36719,659.2810669,18.65407944,KEGE81FL,KE,2020,KE2020DHS,,1170.016602,,12,0.218376264,259.2580261,666.1806641,222.5297241,10.23066425,203.4635315,0.026363675
270,KE202000008080,KE,2020.0,8080.0,U,-0.523693,34.738959,9999.0,1491.0,WGS84,POINT (34.73895893 -0.523693221),8080,17,3,17,0,17,11,8080,30,28,67,5,151,8080,152,152,nyanza,85,66,31183.0,42.19472122,28.53528976,13.1994648,0.426113278,0.0,0.458737463,23.03970337,0.276594013,0.237744406,28.2244072,21.59752655,15.0249424,17.54411507,3.979441643,167.911438,2325.635742,4972.137695,20242.625,940.9464111,20.96397591,KEGE81FL,KE,2020,KE2020DHS,,1424.231445,41.73785782,14,0.0,34.46340942,830.4825439,42.25769043,4.030005455,9.788268089,0.152824506
271,KE202000009001,KE,2020.0,9001.0,R,0.618945,34.524999,9999.0,1482.0,WGS84,POINT (34.52499864 0.618945464),9001,14,4,0,14,14,8,9001,27,21,43,4,117,9001,117,0,western,62,53,18490.32813,41.28178024,28.17238235,13.86007023,0.429671854,0.0,0.571314156,22.56707382,0.284649372,0.257696956,28.55309677,21.58781815,14.69302654,16.9617672,4.061053276,167.6475067,2623.696045,2985.775635,21195.41797,985.2495117,19.8347702,KEGE81FL,KE,2020,KE2020DHS,,1425.734375,35.04851532,10,0.016546546,163.3152161,592.9439697,15.28380489,7.370277405,25.19363594,0.22015658
272,KE202000009015,KE,2020.0,9015.0,U,0.57866,34.569655,9999.0,1438.0,WGS84,POINT (34.56965508 0.578659691),9015,11,2,11,0,11,5,9015,27,24,45,3,86,9015,87,87,western,54,16,67626.08594,41.68177032,28.64114571,13.96354198,0.404272825,0.0,0.571869135,22.69895935,0.223123923,0.182120875,28.54765701,21.5309906,14.58411503,16.75677299,4.072395802,169.7446594,2655.853516,10920.10547,46850.39453,2177.78125,19.78825569,KEGE81FL,KE,2020,KE2020DHS,,1421.30957,52.59780884,10,0.011906493,181.3436279,1071.775391,14.94891262,6.46404171,31.77340889,0.756156266
273,KE202000009019,KE,2020.0,9019.0,U,0.758761,34.730433,9999.0,1680.0,WGS84,POINT (34.73043273 0.758760906),9019,10,2,10,0,9,8,9019,26,20,42,5,136,9019,137,137,western,73,63,33816.64063,41.73442841,27.5719738,14.38058472,0.417109162,0.000166377,0.611205757,21.39109421,0.213278323,0.170938924,27.28368187,20.06072044,12.9030962,15.21021366,3.948307276,164.7803497,2242.817383,5582.826172,23009.03711,1069.591187,19.47453499,KEGE81FL,KE,2020,KE2020DHS,,1669.452148,35.33835983,10,0.002363769,114.7664261,852.427002,17.79862785,9.468734741,27.17786217,0.148235694
274,KE202000009046,KE,2020.0,9046.0,U,0.641742,34.342628,9999.0,1224.0,WGS84,POINT (34.34262768 0.641742004),9046,11,3,11,0,11,9,9046,25,23,45,2,62,9046,64,64,western,52,6,9876.898438,40.25307083,29.02392387,13.43368053,0.422200143,0.0,0.578317165,23.55500984,0.27507174,0.248119861,28.9720192,22.21854782,15.53833961,18.08609581,4.070428371,163.8472443,2548.091553,1579.804688,9518.288086,442.4523621,20.068573,KEGE81FL,KE,2020,KE2020DHS,,1284.609375,39.51968765,12,0.022849994,39.65680695,680.076355,37.04956818,24.40484619,28.88467789,0.008218993
275,KE202000009054,KE,2020.0,9054.0,R,0.615933,34.405941,9999.0,1248.0,WGS84,POINT (34.40594145 0.615933195),9054,15,6,0,15,15,10,9054,29,24,48,4,118,9054,122,0,western,66,56,16278.87793,40.29012299,29.43607712,13.53715324,0.412819982,0.0,0.578648448,23.58038521,0.27989623,0.250914901,28.92201996,22.11715889,15.38486671,17.7246933,4.075984001,164.2218933,2606.63501,2627.29126,14750.66895,685.6712646,19.97280884,KEGE81FL,KE,2020,KE2020DHS,,1282.373047,48.03638458,12,0.01891032,104.9649887,555.8516846,26.00995255,18.99249649,24.20007515,0.011665732
276,KE202000009055,KE,2020.0,9055.0,R,0.660409,34.506158,9999.0,1401.0,WGS84,POINT (34.5061584 0.660408991),9055,16,4,0,16,16,10,9055,26,21,48,5,147,9055,147,0,western,82,62,21368.52148,41.28551865,28.02938843,13.86423683,0.428668022,0.0,0.575819552,22.36672974,0.285642266,0.258558005,28.44447327,21.47711372,14.58023739,16.70407104,4.045891285,167.0367126,2720.544678,3455.146973,18067.13477,839.8408813,19.84512329,KEGE81FL,KE,2020,KE2020DHS,,1486.911133,36.53087616,10,0.01602128,170.1808472,627.7574463,14.78674889,6.598315716,25.49172211,0.085159726
277,KE202000009062,KE,2020.0,9062.0,R,0.767293,34.572708,9999.0,1631.0,WGS84,POINT (34.57270791 0.767292751),9062,12,3,0,12,12,5,9062,28,16,32,4,114,9062,114,0,western,57,52,18775.99023,41.33355331,27.47419548,13.96137142,0.430439442,0.000108507,0.568351507,21.32329941,0.242674872,0.205018416,27.94201469,20.9270401,13.98064232,15.17240143,3.990321159,164.9341583,2399.373291,3098.380127,19510.78125,906.9724121,19.78331947,KEGE81FL,KE,2020,KE2020DHS,,1722.75293,30.80973053,10,0.0043774,225.6725616,441.9849854,14.08302212,6.784328938,26.03695297,0.017312968
278,KE202000009085,KE,2020.0,9085.0,R,0.363784,34.272858,9999.0,1247.0,WGS84,POINT (34.27285769 0.363783624),9085,21,8,0,21,20,13,9085,29,24,42,4,125,9085,126,0,western,67,59,14419.47266,36.7272644,28.69796562,13.18923664,0.435182214,0.0,0.525563359,23.35379791,0.391811669,0.404491216,29.62184715,22.9899025,16.43260956,18.00963211,4.140220165,152.05896,2934.276367,2321.620361,13141.95117,610.8692017,19.6941452,KEGE81FL,KE,2020,KE2020DHS,,1253.202148,42.04220581,12,0.065324284,116.1497879,381.4463806,45.86663055,24.94795227,32.2334938,0.002561554
279,KE202000009089,KE,2020.0,9089.0,R,0.087613,34.009165,9999.0,1145.0,WGS84,POINT (34.009165 0.087613051),9089,22,10,0,22,22,20,9089,29,24,55,4,117,9089,119,0,western,86,31,8962.581055,34.1205101,27.91276741,12.58004951,0.361030698,0.0,0.550311923,23.42412567,0.465584844,0.541801393,29.59884262,23.28544617,17.01879311,18.93548203,4.073264122,138.981842,1853.693359,1466.925049,10364.12793,482.7923889,18.54230309,KEGE81FL,KE,2020,KE2020DHS,,1149.59082,38.5144577,12,0.035456955,184.5170441,188.6940613,109.207222,52.9661026,61.19298935,0.009900262
280,KE202000009091,KE,2020.0,9091.0,R,0.515808,34.247824,9999.0,1233.0,WGS84,POINT (34.2478243 0.515807835),9091,18,8,0,18,18,15,9091,28,25,62,4,138,9091,139,0,western,88,50,11212.46191,38.06029129,28.99675941,13.11019993,0.420218319,0.0,0.541328967,23.66897964,0.342223227,0.333891094,29.47142792,22.87976074,16.36122704,18.34119797,4.10740757,156.3291321,2803.867676,1852.130005,10671.28613,496.0378418,19.93037605,KEGE81FL,KE,2020,KE2020DHS,,1237.463867,43.43346024,12,0.018122457,88.99519348,826.7661743,48.77080154,12.48931313,57.23049545,0.001392193
281,KE202000009102,KE,2020.0,9102.0,U,0.451887,34.122566,9999.0,1190.0,WGS84,POINT (34.12256582 0.451887103),9102,9,3,9,0,9,8,9102,28,21,47,3,91,9102,94,94,western,58,30,32835.85938,36.37266159,29.03951263,12.85177994,0.435165226,0.0,0.514715075,23.79163361,0.413427144,0.398160607,29.60837746,23.15212631,16.75659752,18.54375458,4.102083206,149.2036896,2687.17041,5443.251465,35701.33984,1659.499878,19.4738369,KEGE81FL,KE,2020,KE2020DHS,,1200.463867,42.62550735,12,0.412539423,41.10303879,1048.32959,49.82538605,35.97850037,42.02161407,0.611165583
282,KE202000009110,KE,2020.0,9110.0,R,0.736149,34.841418,9999.0,1656.0,WGS84,POINT (34.84141805 0.736149172),9110,10,2,0,10,10,7,9110,30,28,65,4,145,9110,148,0,western,90,58,17017.17969,40.88791656,27.21839905,14.35969353,0.429490566,0.0,0.603613615,21.33884048,0.205385461,0.163134098,27.01485825,19.80269241,12.65516472,15.45928192,3.950795889,161.5398102,2325.885254,2809.384766,16247.2832,755.2591553,19.19732094,KEGE81FL,KE,2020,KE2020DHS,,1658.288086,29.56078339,10,0.014970731,192.1644592,473.4100037,17.79698944,11.29325676,26.56685829,0.014391771
283,KE202000009111,KE,2020.0,9111.0,R,0.546253,34.712892,9999.0,1486.0,WGS84,POINT (34.71289213 0.546253312),9111,9,1,0,9,9,7,9111,26,22,48,4,128,9111,128,0,western,66,58,11071.85645,43.30417633,28.75611496,14.39409733,0.401484191,0.0,0.57261169,22.49571419,0.210385233,0.166572481,28.09140587,20.86085129,13.69730949,16.23531342,4.057117939,175.690155,2873.900879,1808.465576,11505.70313,534.828064,19.64360237,KEGE81FL,KE,2020,KE2020DHS,,1478.043945,42.69238281,10,0.024951173,148.436676,346.8428345,15.89942646,11.20902729,23.0069294,0.02810866
284,KE202000009113,KE,2020.0,9113.0,R,0.752312,34.533909,9999.0,1736.0,WGS84,POINT (34.53390884 0.752311872),9113,22,9,0,22,22,16,9113,30,24,49,6,182,9113,182,0,western,89,93,17232.91016,41.23464966,27.30808449,13.85656834,0.432894051,9.4e-05,0.563530624,21.43487167,0.248431727,0.211820215,28.1065979,21.14361954,14.25002956,15.56166077,4.000824928,164.9726105,2381.174561,2876.555664,15595.00293,724.9447021,19.86051559,KEGE81FL,KE,2020,KE2020DHS,,1632.28418,35.82706833,10,0.004990255,147.8867645,376.2537842,13.37268066,5.055893421,20.1686821,0.024452558
285,KE202000009127,KE,2020.0,9127.0,U,0.784656,34.671541,9999.0,1649.0,WGS84,POINT (34.67154052 0.784656331),9127,12,3,12,0,12,7,9127,30,22,41,4,142,9127,142,142,western,73,69,18067.91211,41.63341141,27.84461594,14.27578163,0.427790433,0.00015191,0.615442216,21.71628189,0.241873384,0.204436719,27.44826508,20.27730179,13.17248249,15.58794785,3.958810806,164.8188019,2263.778564,2982.851074,21270.00586,988.7512207,19.55173111,KEGE81FL,KE,2020,KE2020DHS,,1638.978516,31.10270882,10,0.001750952,115.8310318,631.5645752,18.57873726,9.77550602,26.00687027,0.035679895
286,KE202000009133,KE,2020.0,9133.0,R,0.371098,34.121212,9999.0,1182.0,WGS84,POINT (34.12121248 0.37109769),9133,16,5,0,16,15,12,9133,30,28,65,4,133,9133,135,0,western,80,39,11450.42383,35.55062866,28.81951332,12.84466171,0.431734443,0.0,0.534825146,23.70175171,0.422456533,0.451761305,29.63968468,23.18760109,16.79502296,18.5839901,4.104398251,145.9139404,2610.86792,1975.287964,13364.68164,621.222168,19.34566498,KEGE81FL,KE,2020,KE2020DHS,,1167.223633,35.99030685,12,0.575346172,70.97684479,261.1519775,33.15062332,29.11085129,26.73262024,0.0
287,KE202000009136,KE,2020.0,9136.0,R,0.579477,34.335862,9999.0,1237.0,WGS84,POINT (34.33586249 0.57947747),9136,20,9,0,20,20,12,9136,29,27,73,6,177,9136,194,0,western,120,74,9540.200195,39.67079926,29.55236244,13.42534733,0.41214487,0.0,0.567684829,23.59987831,0.292093009,0.270466685,29.11796951,22.36866379,15.69262218,17.64739418,4.09149313,162.3128052,2695.51416,1545.465576,9299.669922,432.2834167,19.96907043,KEGE81FL,KE,2020,KE2020DHS,,1253.199219,46.05640411,12,0.012869515,68.99732208,333.8356018,43.96057892,25.56588745,35.08240891,0.002325419
288,KE202000009139,KE,2020.0,9139.0,R,0.735931,34.346336,9999.0,1327.0,WGS84,POINT (34.34633608 0.735930719),9139,10,3,0,10,10,7,9139,29,26,50,4,126,9139,126,0,western,73,51,11458.93262,40.84139633,29.1843605,13.44201374,0.399490833,0.0,0.579871416,23.54589653,0.30077213,0.279945672,28.82607079,22.06843185,15.38405704,17.90743256,4.049363613,165.3816681,2513.196777,1832.85022,11137.2168,517.7164307,20.16807556,KEGE81FL,KE,2020,KE2020DHS,,1338.866211,42.12106323,12,0.002363801,46.43294907,997.2979736,45.94651413,29.93900681,33.12775803,0.009476988
289,KE202000009140,KE,2020.0,9140.0,R,0.369191,34.125673,9999.0,1151.0,WGS84,POINT (34.12567308 0.369190969),9140,13,8,0,13,13,11,9140,29,26,69,4,143,9140,149,0,western,98,47,12998.8291,35.77993774,28.62194633,12.92773438,0.431611508,0.0,0.531213701,23.49778938,0.409832567,0.431221604,29.6445179,23.14868355,16.71678352,18.37363243,4.114351749,147.2112427,2694.034424,2077.318359,12170.88379,565.7317505,19.44336128,KEGE81FL,KE,2020,KE2020DHS,,1193.441406,36.02662277,12,0.52182287,70.69260406,323.3482056,45.04312897,27.4227066,35.74853516,0.025509577
290,KE202000009147,KE,2020.0,9147.0,U,0.438787,34.113035,9999.0,1223.0,WGS84,POINT (34.11303521 0.438786589),9147,8,1,8,0,8,5,9147,30,17,36,2,86,9147,86,86,western,48,38,32835.85938,36.37266159,29.03951263,12.85177994,0.435165226,0.0,0.514715075,23.79163361,0.413427144,0.398160607,29.60837746,23.15212631,16.75659752,18.54375458,4.102083206,149.2036896,2687.17041,5443.251465,35701.33984,1659.499878,19.4738369,KEGE81FL,KE,2020,KE2020DHS,,1200.463867,42.62550735,12,0.412539423,41.10303879,1048.32959,49.82538605,35.97850037,42.02161407,0.611165583
291,KE202000009163,KE,2020.0,9163.0,R,0.729181,34.638562,9999.0,1544.0,WGS84,POINT (34.63856204 0.729181224),9163,13,5,0,13,13,11,9163,26,25,55,4,118,9163,119,0,western,85,30,15748.78711,41.63685608,28.29315567,14.19548607,0.427659065,0.0,0.614318073,21.99021721,0.239728421,0.201794818,27.77809715,20.6461525,13.58261013,15.68727779,3.99022007,166.140213,2636.599365,2587.830078,14596.75391,678.5338745,19.6391468,KEGE81FL,KE,2020,KE2020DHS,,1549.042969,30.89306068,10,0.015758572,191.6370087,420.8489075,17.86031342,9.081813812,26.77999878,0.035932787
292,KE202000009165,KE,2020.0,9165.0,R,0.754836,34.466282,9999.0,1382.0,WGS84,POINT (34.4662816 0.75483579),9165,17,10,0,17,17,11,9165,29,21,43,5,157,9165,160,0,western,81,79,12646.59473,41.13626862,27.99176598,13.75176525,0.427613795,7.96e-05,0.568539381,22.27248383,0.280382663,0.250743896,28.27118111,21.36020088,14.51941586,16.55320168,4.01132822,165.0110779,2408.836914,2095.751465,11942.31348,555.1468506,19.93771172,KEGE81FL,KE,2020,KE2020DHS,,1519.439453,40.5213623,12,0.007966903,187.9128876,444.4390259,17.61812592,6.940995216,21.30700493,0.004077422
293,KE202000009168,KE,2020.0,9168.0,R,0.847692,34.737363,9999.0,1824.0,WGS84,POINT (34.73736334 0.847691766),9168,19,3,0,19,19,13,9168,27,21,42,5,139,9168,143,0,western,79,63,18420.04688,41.93685913,25.43331909,14.25153351,0.468173742,0.000831887,0.589509308,19.05312347,0.179723099,0.133916616,26.81007004,19.65499115,12.55853558,12.67292595,3.890147686,163.1405792,2229.62085,3164.486084,15037.98828,699.0658569,19.49837112,KEGE81FL,KE,2020,KE2020DHS,,1950.59082,26.80684662,10,0.022062181,67.57219696,205.0074158,11.27305126,1.359833241,13.66740036,0.037908662
294,KE202000009180,KE,2020.0,9180.0,U,0.579065,34.747652,9999.0,1523.0,WGS84,POINT (34.74765193 0.579065344),9180,6,1,6,0,6,5,9180,27,20,60,4,132,9180,132,132,western,71,61,11071.85645,43.30417633,28.75611496,14.39409733,0.401484191,0.0,0.57261169,22.49571419,0.210385233,0.166572481,28.09140587,20.86085129,13.69730949,16.23531342,4.057117939,175.690155,2873.900879,1808.465576,11505.70313,534.828064,19.64360237,KEGE81FL,KE,2020,KE2020DHS,,1478.043945,42.69238281,10,0.024951173,148.436676,346.8428345,15.89942646,11.20902729,23.0069294,0.02810866
295,KE202000009183,KE,2020.0,9183.0,U,0.62364,34.802932,9999.0,1556.0,WGS84,POINT (34.80293247 0.623639908),9183,27,8,27,0,25,17,9183,25,22,42,5,144,9183,144,144,western,74,70,16272.19434,42.61382675,27.7951088,14.35529518,0.426427633,0.0,0.589131653,21.75076485,0.195497915,0.157273799,27.56184959,20.35199738,13.20655441,15.70642185,4.013064384,171.0120239,2558.595947,2595.25415,16437.07227,772.5778198,19.47130203,KEGE81FL,KE,2020,KE2020DHS,,1534.995117,56.54104233,10,0.040972352,137.2950287,607.3225098,9.975715637,10.39545918,14.92446327,0.092718273
296,KE202000009186,KE,2020.0,9186.0,R,0.468339,34.216176,9999.0,1220.0,WGS84,POINT (34.21617551 0.468339012),9186,16,3,0,16,16,11,9186,30,30,82,4,133,9186,139,0,western,101,34,11573.45508,37.60179138,28.89490318,13.10612011,0.425786763,0.0,0.533610404,23.31497765,0.352001637,0.346218944,29.51711655,22.9275322,16.41099548,17.73505211,4.114120483,154.6983032,2851.793701,1875.70813,12860.56738,597.7993164,19.85747147,KEGE81FL,KE,2020,KE2020DHS,,1221.267578,41.1903038,12,0.033355806,65.82501221,533.5387573,49.58454132,23.11898804,35.85975266,0.069458731
